STATE,YEAR,MONTH_NAME,EVENT_TYPE
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"May","Thunderstorm Wind"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Tornado"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"July","Hail"
"ARKANSAS",1994,"April","Hail"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"MINNESOTA",1994,"June","Hail"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"LOUISIANA",1994,"May","Tornado"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Hail"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"MICHIGAN",1994,"June","Hail"
"MAINE",1994,"June","Thunderstorm Wind"
"MAINE",1994,"July","Thunderstorm Wind"
"MAINE",1994,"July","Hail"
"MAINE",1994,"July","Hail"
"MAINE",1994,"July","Hail"
"IOWA",1994,"June","Hail"
"IOWA",1994,"June","Hail"
"IOWA",1994,"June","Hail"
"IOWA",1994,"June","Hail"
"IOWA",1994,"June","Hail"
"IOWA",1994,"June","Thunderstorm Wind"
"IOWA",1994,"September","Hail"
"LOUISIANA",1994,"April","Hail"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"LOUISIANA",1994,"May","Hail"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"MAINE",1994,"April","Thunderstorm Wind"
"ARKANSAS",1994,"January","Hail"
"ARKANSAS",1994,"January","Hail"
"ARKANSAS",1994,"January","Hail"
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"April","Thunderstorm Wind"
"ARKANSAS",1994,"April","Thunderstorm Wind"
"ARKANSAS",1994,"April","Thunderstorm Wind"
"ARKANSAS",1994,"April","Tornado"
"ALABAMA",1994,"June","Hail"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"May","Thunderstorm Wind"
"GEORGIA",1994,"May","Hail"
"GEORGIA",1994,"May","Thunderstorm Wind"
"GEORGIA",1994,"June","Tornado"
"LOUISIANA",1994,"July","Thunderstorm Wind"
"LOUISIANA",1994,"June","Thunderstorm Wind"
"LOUISIANA",1994,"June","Thunderstorm Wind"
"LOUISIANA",1994,"June","Hail"
"LOUISIANA",1994,"June","Thunderstorm Wind"
"LOUISIANA",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"July","Thunderstorm Wind"
"ARKANSAS",1994,"July","Thunderstorm Wind"
"MINNESOTA",1994,"August","Tornado"
"ALABAMA",1994,"March","Tornado"
"LOUISIANA",1994,"June","Hail"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"March","Thunderstorm Wind"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"MICHIGAN",1994,"June","Thunderstorm Wind"
"MICHIGAN",1994,"June","Hail"
"MICHIGAN",1994,"June","Hail"
"MICHIGAN",1994,"June","Thunderstorm Wind"
"KENTUCKY",1994,"June","Hail"
"KENTUCKY",1994,"July","Thunderstorm Wind"
"KENTUCKY",1994,"July","Thunderstorm Wind"
"ALABAMA",1994,"August","Thunderstorm Wind"
"ARKANSAS",1994,"November","Thunderstorm Wind"
"ARKANSAS",1994,"November","Thunderstorm Wind"
"IOWA",1994,"July","Thunderstorm Wind"
"LOUISIANA",1994,"July","Thunderstorm Wind"
"LOUISIANA",1994,"July","Thunderstorm Wind"
"LOUISIANA",1994,"July","Thunderstorm Wind"
"LOUISIANA",1994,"July","Thunderstorm Wind"
"LOUISIANA",1994,"July","Thunderstorm Wind"
"LOUISIANA",1994,"July","Thunderstorm Wind"
"MINNESOTA",1994,"June","Thunderstorm Wind"
"MINNESOTA",1994,"June","Hail"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"MISSOURI",1994,"April","Hail"
"MISSOURI",1994,"April","Hail"
"MISSOURI",1994,"April","Hail"
"MISSOURI",1994,"April","Hail"
"MISSOURI",1994,"April","Hail"
"MISSOURI",1994,"April","Hail"
"MISSOURI",1994,"April","Hail"
"MISSOURI",1994,"April","Hail"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"LOUISIANA",1994,"May","Hail"
"LOUISIANA",1994,"May","Hail"
"LOUISIANA",1994,"May","Hail"
"LOUISIANA",1994,"May","Hail"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"LOUISIANA",1994,"May","Hail"
"LOUISIANA",1994,"June","Thunderstorm Wind"
"LOUISIANA",1994,"June","Thunderstorm Wind"
"LOUISIANA",1994,"June","Hail"
"FLORIDA",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"June","Tornado"
"FLORIDA",1994,"July","Hail"
"FLORIDA",1994,"July","Thunderstorm Wind"
"FLORIDA",1994,"July","Thunderstorm Wind"
"FLORIDA",1994,"July","Thunderstorm Wind"
"KANSAS",1994,"September","Hail"
"KANSAS",1994,"July","Thunderstorm Wind"
"GEORGIA",1994,"June","Tornado"
"KANSAS",1994,"April","Hail"
"KANSAS",1994,"April","Thunderstorm Wind"
"KANSAS",1994,"April","Thunderstorm Wind"
"KANSAS",1994,"June","Thunderstorm Wind"
"KANSAS",1994,"July","Thunderstorm Wind"
"MISSOURI",1994,"June","Thunderstorm Wind"
"MISSOURI",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Thunderstorm Wind"
"KANSAS",1994,"July","Thunderstorm Wind"
"KANSAS",1994,"July","Thunderstorm Wind"
"MISSOURI",1994,"June","Thunderstorm Wind"
"MICHIGAN",1994,"June","Hail"
"MICHIGAN",1994,"July","Hail"
"ARKANSAS",1994,"November","Tornado"
"KENTUCKY",1994,"July","Thunderstorm Wind"
"LOUISIANA",1994,"March","Thunderstorm Wind"
"LOUISIANA",1994,"March","Thunderstorm Wind"
"LOUISIANA",1994,"March","Thunderstorm Wind"
"IOWA",1994,"June","Thunderstorm Wind"
"IOWA",1994,"June","Tornado"
"IOWA",1994,"June","Thunderstorm Wind"
"IOWA",1994,"June","Thunderstorm Wind"
"IOWA",1994,"June","Thunderstorm Wind"
"IOWA",1994,"June","Thunderstorm Wind"
"IOWA",1994,"June","Thunderstorm Wind"
"IOWA",1994,"June","Thunderstorm Wind"
"INDIANA",1994,"April","Hail"
"GEORGIA",1994,"June","Tornado"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"COLORADO",1994,"July","Tornado"
"MISSOURI",1994,"April","Thunderstorm Wind"
"MISSOURI",1994,"April","Thunderstorm Wind"
"INDIANA",1994,"May","Hail"
"INDIANA",1994,"June","Thunderstorm Wind"
"INDIANA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"August","Thunderstorm Wind"
"GEORGIA",1994,"September","Thunderstorm Wind"
"COLORADO",1994,"July","Hail"
"COLORADO",1994,"July","Hail"
"COLORADO",1994,"July","Hail"
"COLORADO",1994,"July","Tornado"
"COLORADO",1994,"July","Tornado"
"COLORADO",1994,"July","Tornado"
"IOWA",1994,"June","Hail"
"IOWA",1994,"June","Hail"
"IOWA",1994,"June","Hail"
"IOWA",1994,"June","Hail"
"COLORADO",1994,"July","Hail"
"COLORADO",1994,"July","Hail"
"COLORADO",1994,"July","Hail"
"COLORADO",1994,"July","Hail"
"COLORADO",1994,"July","Hail"
"COLORADO",1994,"July","Hail"
"COLORADO",1994,"July","Hail"
"COLORADO",1994,"July","Hail"
"INDIANA",1994,"June","Thunderstorm Wind"
"INDIANA",1994,"June","Thunderstorm Wind"
"INDIANA",1994,"April","Hail"
"INDIANA",1994,"July","Thunderstorm Wind"
"IOWA",1994,"April","Tornado"
"IOWA",1994,"April","Hail"
"IOWA",1994,"July","Thunderstorm Wind"
"IOWA",1994,"July","Thunderstorm Wind"
"IOWA",1994,"July","Thunderstorm Wind"
"IOWA",1994,"August","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Thunderstorm Wind"
"LOUISIANA",1994,"January","Thunderstorm Wind"
"LOUISIANA",1994,"September","Thunderstorm Wind"
"ARKANSAS",1994,"July","Thunderstorm Wind"
"ILLINOIS",1994,"April","Thunderstorm Wind"
"KENTUCKY",1994,"June","Hail"
"COLORADO",1994,"April","Tornado"
"ILLINOIS",1994,"April","Thunderstorm Wind"
"ILLINOIS",1994,"April","Hail"
"ILLINOIS",1994,"April","Hail"
"KANSAS",1994,"April","Hail"
"MISSISSIPPI",1994,"March","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"November","Thunderstorm Wind"
"MINNESOTA",1994,"August","Hail"
"MINNESOTA",1994,"May","Hail"
"MINNESOTA",1994,"August","Hail"
"MINNESOTA",1994,"August","Hail"
"MINNESOTA",1994,"August","Thunderstorm Wind"
"MISSISSIPPI",1994,"January","Thunderstorm Wind"
"MISSISSIPPI",1994,"March","Hail"
"MISSISSIPPI",1994,"March","Thunderstorm Wind"
"MISSISSIPPI",1994,"March","Hail"
"MISSISSIPPI",1994,"March","Thunderstorm Wind"
"MISSISSIPPI",1994,"April","Hail"
"MISSISSIPPI",1994,"April","Hail"
"MISSISSIPPI",1994,"April","Hail"
"MISSISSIPPI",1994,"May","Hail"
"MISSISSIPPI",1994,"May","Hail"
"MISSOURI",1994,"April","Thunderstorm Wind"
"MISSOURI",1994,"November","Thunderstorm Wind"
"GEORGIA",1994,"May","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"July","Thunderstorm Wind"
"GEORGIA",1994,"August","Thunderstorm Wind"
"COLORADO",1994,"May","Hail"
"COLORADO",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"November","Tornado"
"MISSOURI",1994,"April","Hail"
"MISSOURI",1994,"May","Hail"
"MISSOURI",1994,"April","Hail"
"MISSOURI",1994,"April","Thunderstorm Wind"
"MISSOURI",1994,"April","Hail"
"MISSOURI",1994,"April","Hail"
"MISSOURI",1994,"April","Thunderstorm Wind"
"MISSOURI",1994,"April","Thunderstorm Wind"
"MISSOURI",1994,"April","Hail"
"MISSISSIPPI",1994,"January","Thunderstorm Wind"
"MISSISSIPPI",1994,"March","Hail"
"MISSISSIPPI",1994,"March","Hail"
"ARKANSAS",1994,"July","Thunderstorm Wind"
"ARKANSAS",1994,"November","Thunderstorm Wind"
"FLORIDA",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"June","Hail"
"ARKANSAS",1994,"June","Hail"
"ARKANSAS",1994,"June","Hail"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"July","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"July","Thunderstorm Wind"
"MAINE",1994,"July","Hail"
"MAINE",1994,"July","Thunderstorm Wind"
"MAINE",1994,"July","Hail"
"MAINE",1994,"July","Hail"
"KANSAS",1994,"June","Hail"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Hail"
"COLORADO",1994,"April","Hail"
"FLORIDA",1994,"June","Thunderstorm Wind"
"MONTANA",1994,"July","Hail"
"KANSAS",1994,"July","Thunderstorm Wind"
"KANSAS",1994,"July","Hail"
"ARKANSAS",1994,"May","Hail"
"ARKANSAS",1994,"June","Hail"
"ARKANSAS",1994,"June","Hail"
"ARKANSAS",1994,"January","Hail"
"ARKANSAS",1994,"April","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"July","Hail"
"GEORGIA",1994,"June","Hail"
"MISSOURI",1994,"June","Thunderstorm Wind"
"MISSOURI",1994,"July","Thunderstorm Wind"
"MISSISSIPPI",1994,"November","Tornado"
"NEBRASKA",1994,"September","Hail"
"ARKANSAS",1994,"April","Thunderstorm Wind"
"ARKANSAS",1994,"May","Hail"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Hail"
"ARKANSAS",1994,"April","Thunderstorm Wind"
"ARKANSAS",1994,"May","Hail"
"ARKANSAS",1994,"May","Hail"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"July","Thunderstorm Wind"
"ARKANSAS",1994,"November","Thunderstorm Wind"
"ARKANSAS",1994,"November","Thunderstorm Wind"
"GEORGIA",1994,"July","Thunderstorm Wind"
"GEORGIA",1994,"July","Thunderstorm Wind"
"GEORGIA",1994,"August","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"July","Thunderstorm Wind"
"KANSAS",1994,"July","Hail"
"KANSAS",1994,"July","Hail"
"INDIANA",1994,"April","Thunderstorm Wind"
"INDIANA",1994,"June","Hail"
"INDIANA",1994,"June","Thunderstorm Wind"
"IOWA",1994,"June","Hail"
"IOWA",1994,"June","Hail"
"IOWA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"KANSAS",1994,"June","Thunderstorm Wind"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"May","Hail"
"KANSAS",1994,"May","Hail"
"KANSAS",1994,"May","Hail"
"KANSAS",1994,"May","Tornado"
"KANSAS",1994,"May","Hail"
"FLORIDA",1994,"February","Thunderstorm Wind"
"FLORIDA",1994,"October","Thunderstorm Wind"
"KANSAS",1994,"April","Hail"
"KANSAS",1994,"April","Hail"
"KANSAS",1994,"April","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Tornado"
"KANSAS",1994,"June","Thunderstorm Wind"
"KANSAS",1994,"June","Thunderstorm Wind"
"KANSAS",1994,"July","Hail"
"KANSAS",1994,"September","Hail"
"KANSAS",1994,"September","Tornado"
"KANSAS",1994,"September","Hail"
"KANSAS",1994,"September","Hail"
"KANSAS",1994,"September","Hail"
"GEORGIA",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"March","Hail"
"MISSISSIPPI",1994,"April","Hail"
"MISSISSIPPI",1994,"May","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Hail"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"July","Thunderstorm Wind"
"MISSOURI",1994,"April","Thunderstorm Wind"
"MISSOURI",1994,"April","Thunderstorm Wind"
"MISSOURI",1994,"June","Hail"
"MISSOURI",1994,"June","Hail"
"MISSOURI",1994,"June","Thunderstorm Wind"
"MISSOURI",1994,"June","Thunderstorm Wind"
"NEBRASKA",1994,"April","Thunderstorm Wind"
"NEBRASKA",1994,"April","Tornado"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"July","Thunderstorm Wind"
"NEBRASKA",1994,"July","Thunderstorm Wind"
"NEBRASKA",1994,"July","Thunderstorm Wind"
"NEBRASKA",1994,"September","Hail"
"NEBRASKA",1994,"September","Hail"
"NEBRASKA",1994,"April","Thunderstorm Wind"
"NEBRASKA",1994,"July","Hail"
"NEBRASKA",1994,"June","Tornado"
"LOUISIANA",1994,"April","Thunderstorm Wind"
"LOUISIANA",1994,"July","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"June","Hail"
"LOUISIANA",1994,"July","Thunderstorm Wind"
"LOUISIANA",1994,"October","Thunderstorm Wind"
"IOWA",1994,"June","Thunderstorm Wind"
"IOWA",1994,"June","Hail"
"IOWA",1994,"April","Hail"
"INDIANA",1994,"April","Thunderstorm Wind"
"INDIANA",1994,"May","Thunderstorm Wind"
"INDIANA",1994,"August","Thunderstorm Wind"
"INDIANA",1994,"March","Hail"
"INDIANA",1994,"April","Tornado"
"INDIANA",1994,"April","Thunderstorm Wind"
"INDIANA",1994,"May","Hail"
"MICHIGAN",1994,"June","Tornado"
"ARIZONA",1994,"February","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"September","Thunderstorm Wind"
"FLORIDA",1994,"August","Hail"
"FLORIDA",1994,"August","Thunderstorm Wind"
"FLORIDA",1994,"August","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"ILLINOIS",1994,"July","Thunderstorm Wind"
"ILLINOIS",1994,"April","Hail"
"ILLINOIS",1994,"April","Hail"
"ILLINOIS",1994,"April","Hail"
"ILLINOIS",1994,"July","Hail"
"MINNESOTA",1994,"June","Thunderstorm Wind"
"MINNESOTA",1994,"June","Hail"
"GEORGIA",1994,"July","Thunderstorm Wind"
"GEORGIA",1994,"August","Thunderstorm Wind"
"FLORIDA",1994,"July","Tornado"
"FLORIDA",1994,"July","Thunderstorm Wind"
"FLORIDA",1994,"August","Tornado"
"FLORIDA",1994,"January","Thunderstorm Wind"
"ILLINOIS",1994,"April","Thunderstorm Wind"
"ILLINOIS",1994,"April","Thunderstorm Wind"
"KANSAS",1994,"July","Thunderstorm Wind"
"KANSAS",1994,"July","Thunderstorm Wind"
"KANSAS",1994,"July","Thunderstorm Wind"
"KANSAS",1994,"July","Thunderstorm Wind"
"KANSAS",1994,"June","Hail"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Thunderstorm Wind"
"KANSAS",1994,"June","Tornado"
"KANSAS",1994,"June","Hail"
"ALABAMA",1994,"May","Thunderstorm Wind"
"ARKANSAS",1994,"November","Thunderstorm Wind"
"INDIANA",1994,"April","Tornado"
"INDIANA",1994,"May","Thunderstorm Wind"
"INDIANA",1994,"May","Hail"
"INDIANA",1994,"August","Thunderstorm Wind"
"INDIANA",1994,"August","Thunderstorm Wind"
"INDIANA",1994,"May","Thunderstorm Wind"
"INDIANA",1994,"May","Hail"
"IOWA",1994,"April","Thunderstorm Wind"
"IOWA",1994,"April","Thunderstorm Wind"
"FLORIDA",1994,"June","Thunderstorm Wind"
"ILLINOIS",1994,"June","Thunderstorm Wind"
"ILLINOIS",1994,"April","Thunderstorm Wind"
"ILLINOIS",1994,"June","Hail"
"KANSAS",1994,"June","Thunderstorm Wind"
"KANSAS",1994,"July","Thunderstorm Wind"
"KANSAS",1994,"July","Thunderstorm Wind"
"MINNESOTA",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"July","Hail"
"MISSOURI",1994,"April","Thunderstorm Wind"
"MISSOURI",1994,"June","Thunderstorm Wind"
"MISSOURI",1994,"June","Thunderstorm Wind"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"July","Thunderstorm Wind"
"MONTANA",1994,"August","Thunderstorm Wind"
"MONTANA",1994,"September","Thunderstorm Wind"
"MONTANA",1994,"May","Tornado"
"ARKANSAS",1994,"June","Hail"
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"April","Thunderstorm Wind"
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"April","Thunderstorm Wind"
"ARKANSAS",1994,"May","Thunderstorm Wind"
"ARKANSAS",1994,"May","Thunderstorm Wind"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Hail"
"GEORGIA",1994,"June","Tornado"
"MINNESOTA",1994,"May","Tornado"
"MINNESOTA",1994,"July","Hail"
"MINNESOTA",1994,"May","Hail"
"MINNESOTA",1994,"July","Thunderstorm Wind"
"MINNESOTA",1994,"August","Hail"
"MICHIGAN",1994,"May","Hail"
"MICHIGAN",1994,"May","Hail"
"MICHIGAN",1994,"July","Thunderstorm Wind"
"MICHIGAN",1994,"July","Hail"
"KENTUCKY",1994,"May","Thunderstorm Wind"
"KENTUCKY",1994,"June","Thunderstorm Wind"
"KENTUCKY",1994,"November","Thunderstorm Wind"
"KANSAS",1994,"April","Thunderstorm Wind"
"KANSAS",1994,"July","Hail"
"KANSAS",1994,"July","Hail"
"KANSAS",1994,"July","Hail"
"KANSAS",1994,"July","Hail"
"KANSAS",1994,"July","Hail"
"KANSAS",1994,"July","Hail"
"KANSAS",1994,"July","Hail"
"KANSAS",1994,"July","Hail"
"GEORGIA",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"July","Hail"
"ARKANSAS",1994,"November","Thunderstorm Wind"
"ARKANSAS",1994,"November","Thunderstorm Wind"
"ARKANSAS",1994,"November","Thunderstorm Wind"
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"April","Thunderstorm Wind"
"ARKANSAS",1994,"April","Thunderstorm Wind"
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"April","Thunderstorm Wind"
"ARKANSAS",1994,"April","Thunderstorm Wind"
"ARKANSAS",1994,"April","Thunderstorm Wind"
"ARKANSAS",1994,"April","Thunderstorm Wind"
"ILLINOIS",1994,"June","Hail"
"ILLINOIS",1994,"June","Thunderstorm Wind"
"ILLINOIS",1994,"July","Thunderstorm Wind"
"FLORIDA",1994,"July","Thunderstorm Wind"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"July","Thunderstorm Wind"
"NEBRASKA",1994,"July","Hail"
"NEBRASKA",1994,"August","Hail"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"July","Hail"
"NEBRASKA",1994,"July","Hail"
"NEBRASKA",1994,"July","Thunderstorm Wind"
"MINNESOTA",1994,"October","Tornado"
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"April","Thunderstorm Wind"
"ARKANSAS",1994,"April","Thunderstorm Wind"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"July","Hail"
"ARKANSAS",1994,"July","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"INDIANA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Hail"
"GEORGIA",1994,"June","Thunderstorm Wind"
"MASSACHUSETTS",1994,"July","Thunderstorm Wind"
"MASSACHUSETTS",1994,"July","Thunderstorm Wind"
"MASSACHUSETTS",1994,"July","Hail"
"MICHIGAN",1994,"June","Thunderstorm Wind"
"MICHIGAN",1994,"July","Thunderstorm Wind"
"ARKANSAS",1994,"May","Hail"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"CONNECTICUT",1994,"May","Thunderstorm Wind"
"COLORADO",1994,"August","Hail"
"IOWA",1994,"June","Thunderstorm Wind"
"COLORADO",1994,"July","Tornado"
"COLORADO",1994,"July","Tornado"
"COLORADO",1994,"July","Thunderstorm Wind"
"COLORADO",1994,"July","Thunderstorm Wind"
"COLORADO",1994,"July","Hail"
"LOUISIANA",1994,"May","Hail"
"LOUISIANA",1994,"May","Hail"
"MISSISSIPPI",1994,"November","Tornado"
"MISSISSIPPI",1994,"November","Thunderstorm Wind"
"MISSOURI",1994,"April","Thunderstorm Wind"
"MISSOURI",1994,"April","Hail"
"MISSOURI",1994,"April","Thunderstorm Wind"
"MISSOURI",1994,"April","Thunderstorm Wind"
"INDIANA",1994,"April","Thunderstorm Wind"
"NEBRASKA",1994,"July","Thunderstorm Wind"
"NEBRASKA",1994,"July","Tornado"
"NEBRASKA",1994,"July","Hail"
"NEBRASKA",1994,"July","Thunderstorm Wind"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"July","Thunderstorm Wind"
"NEBRASKA",1994,"July","Thunderstorm Wind"
"NEBRASKA",1994,"July","Thunderstorm Wind"
"MONTANA",1994,"April","Thunderstorm Wind"
"MONTANA",1994,"May","Thunderstorm Wind"
"KANSAS",1994,"May","Hail"
"MINNESOTA",1994,"June","Tornado"
"MINNESOTA",1994,"June","Hail"
"MINNESOTA",1994,"June","Hail"
"MINNESOTA",1994,"July","Thunderstorm Wind"
"MINNESOTA",1994,"July","Thunderstorm Wind"
"MINNESOTA",1994,"July","Thunderstorm Wind"
"MINNESOTA",1994,"July","Thunderstorm Wind"
"MINNESOTA",1994,"June","Thunderstorm Wind"
"MINNESOTA",1994,"May","Hail"
"MINNESOTA",1994,"July","Hail"
"MINNESOTA",1994,"May","Hail"
"LOUISIANA",1994,"April","Hail"
"LOUISIANA",1994,"May","Hail"
"LOUISIANA",1994,"May","Hail"
"GEORGIA",1994,"August","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"ALABAMA",1994,"July","Thunderstorm Wind"
"ALABAMA",1994,"November","Thunderstorm Wind"
"ALABAMA",1994,"November","Thunderstorm Wind"
"CONNECTICUT",1994,"November","Thunderstorm Wind"
"CONNECTICUT",1994,"November","Thunderstorm Wind"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Thunderstorm Wind"
"KANSAS",1994,"June","Thunderstorm Wind"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"COLORADO",1994,"July","Hail"
"COLORADO",1994,"October","Hail"
"COLORADO",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"June","Hail"
"ILLINOIS",1994,"April","Hail"
"ILLINOIS",1994,"April","Hail"
"ILLINOIS",1994,"July","Hail"
"ILLINOIS",1994,"July","Hail"
"ILLINOIS",1994,"July","Hail"
"MINNESOTA",1994,"August","Hail"
"MINNESOTA",1994,"July","Hail"
"INDIANA",1994,"June","Hail"
